date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,sqft_living15,sqft_lot15,price_per_sqft,age,renovated
2014-08-04,450000.0,2,1.0,1180,10720,1.0,0,0,4,7,1180,0,1955,98007,1420,10750,381.35593220338984,69,0
2015-04-02,875000.0,4,1.75,2360,8286,1.0,0,0,3,7,1320,1040,1952,98004,1680,7630,370.76271186440675,72,0
2015-04-28,529950.0,4,2.75,1860,7500,1.0,0,0,5,8,1220,640,1967,98056,2020,8137,284.9193548387097,57,0
2014-07-23,415000.0,3,1.75,1470,4000,1.0,0,0,3,7,1070,400,1979,98122,1280,3500,282.312925170068,45,0
2015-02-20,590000.0,4,2.0,2990,12970,1.5,0,2,4,7,1960,1030,1948,98028,2500,10680,197.32441471571906,76,0
2014-05-26,379950.0,3,1.5,1690,9144,1.0,0,0,4,7,1140,550,1956,98028,1840,10600,224.82248520710058,68,0
2015-04-10,385000.0,1,1.0,660,3570,1.0,0,0,3,6,660,0,1906,98118,1520,4080,583.3333333333334,118,0
2014-10-29,588000.0,3,1.75,2310,7620,2.0,0,0,3,8,2310,0,1942,98177,2200,7672,254.54545454545453,82,1
2014-08-11,252500.0,2,1.0,770,2191,1.0,0,0,3,6,770,0,1937,98108,940,5000,327.9220779220779,87,0
2014-05-19,530000.0,3,3.5,2320,3174,2.0,0,0,3,9,2060,260,1997,98033,2320,3187,228.44827586206895,27,0
2015-01-05,385000.0,2,1.5,1370,159865,1.0,0,0,3,7,1370,0,1960,98072,1370,16217,281.021897810219,64,0
2014-08-29,419000.0,3,2.25,1700,7650,1.0,0,0,4,7,1340,360,1975,98034,1980,7200,246.47058823529412,49,0
2014-10-17,175000.0,2,1.0,960,5508,1.0,0,0,3,6,770,190,1951,98118,1280,5304,182.29166666666666,73,0
2015-03-31,515000.0,2,1.0,1150,5664,1.0,0,0,3,7,870,280,1948,98115,1380,5664,447.82608695652175,76,0
2015-02-18,945000.0,4,2.5,2910,4680,1.5,0,0,5,9,1850,1060,1937,98115,1960,4120,324.74226804123714,87,0
2014-06-20,359900.0,5,2.25,2290,7420,1.0,0,0,3,7,1290,1000,1973,98058,1660,7526,157.16157205240174,51,0
2014-08-07,419950.0,4,2.5,2260,5164,2.0,0,0,3,8,2260,0,1996,98056,2260,5866,185.81858407079645,28,0
2014-09-26,460000.0,3,1.75,1300,4000,1.0,0,0,3,7,900,400,1953,98199,1750,4000,353.84615384615387,71,0
2015-03-05,255000.0,3,2.25,1850,7151,2.0,0,0,3,7,1850,0,1989,98023,1710,6827,137.83783783783784,35,0
2014-11-04,481000.0,4,1.75,1920,9500,1.0,0,0,4,7,1470,450,1966,98006,1820,10091,250.52083333333334,58,0
2015-03-13,719521.0,4,1.75,1920,9500,1.0,0,0,4,7,1470,450,1966,98006,1820,10091,374.7505208333333,58,0
2014-06-20,1080000.0,3,3.0,4910,43560,2.0,0,0,4,10,4000,910,1989,98007,3540,12288,219.959266802444,35,0
2014-05-23,334000.0,4,2.5,2210,6080,1.0,0,2,4,8,1410,800,1965,98178,2210,6175,151.13122171945702,59,0
2014-09-12,675000.0,4,2.75,2280,3200,1.5,0,0,5,8,1520,760,1931,98105,1970,4687,296.05263157894734,93,0
2014-06-13,556000.0,3,1.75,1640,7437,1.0,0,0,3,7,1090,550,1948,98126,1640,7436,339.0243902439024,76,0
2014-08-15,900000.0,4,2.0,1980,7200,2.0,0,3,3,8,1700,280,1910,98119,2490,4200,454.54545454545456,114,0
2014-10-02,400000.0,3,1.0,900,4084,1.5,0,0,3,7,900,0,1910,98117,1280,4080,444.44444444444446,114,0
2015-03-24,724950.0,4,1.75,1960,4340,1.0,0,0,5,8,980,980,1912,98117,1630,4360,369.8724489795918,112,0
2014-09-03,321000.0,4,2.25,1800,4500,2.0,0,0,4,8,1800,0,2004,98031,2010,5050,178.33333333333334,20,0
2014-07-01,1356920.0,4,3.5,4270,5800,2.0,0,3,5,10,3170,1100,1937,98199,3100,5800,317.7798594847775,87,0
2014-06-13,171000.0,4,2.0,1520,19672,1.0,0,0,3,6,1020,500,1920,98188,1810,7840,112.5,104,0
2014-07-07,1360000.0,4,3.0,5430,108900,2.0,0,0,4,10,5430,0,1987,98053,3170,107076,250.46040515653775,37,0
2015-02-24,323000.0,3,1.75,1950,15037,1.0,0,0,3,7,1950,0,1989,98014,1760,15181,165.64102564102564,35,0
2014-05-02,491500.0,4,1.75,2190,125452,1.0,0,2,3,9,2190,0,1968,98092,3000,125017,224.42922374429224,56,0
2014-07-21,226000.0,4,1.5,1200,10890,1.0,0,0,5,7,1200,0,1972,98042,1250,10139,188.33333333333334,52,0
2014-10-09,580000.0,6,1.75,2180,4000,1.5,0,0,4,7,1380,800,1926,98105,1720,4000,266.0550458715596,98,0
2014-08-22,640000.0,4,2.5,2320,11259,2.0,0,0,3,9,2320,0,1982,98004,2820,11770,275.86206896551727,42,0
2014-08-20,619790.0,3,1.75,1040,5097,1.0,0,0,4,7,800,240,1944,98199,1630,5097,595.9519230769231,80,0
2014-06-30,383962.0,4,2.5,2700,6998,2.0,0,0,3,8,2700,0,2001,98188,2350,10550,142.20814814814815,23,0
2014-08-15,373000.0,3,2.0,1400,2445,1.0,0,0,3,7,840,560,2002,98144,1400,3200,266.42857142857144,22,0
2014-12-10,541338.0,3,2.5,2060,8123,2.0,0,0,3,8,1010,1050,1977,98052,1760,6170,262.7854368932039,47,0
2014-10-03,254922.0,2,1.0,780,8160,1.0,0,0,4,6,780,0,1953,98133,1310,8160,326.82307692307694,71,0
2014-06-24,575000.0,3,2.25,2400,5000,1.5,0,0,4,7,1440,960,1926,98117,1630,5000,239.58333333333334,98,0
2014-09-02,650000.0,4,3.0,2900,15535,1.0,0,2,4,7,1870,1030,1961,98008,2330,10217,224.13793103448276,63,0
2014-08-13,269950.0,3,1.5,1740,9547,1.0,0,0,4,7,1740,0,1962,98055,1780,9936,155.14367816091954,62,0
2015-04-30,270950.0,2,1.0,780,6250,1.0,0,0,3,6,780,0,1942,98168,1280,7100,347.37179487179486,82,0
2014-12-29,495000.0,3,2.75,2430,14861,1.0,0,0,3,9,1530,900,1988,98028,2230,10300,203.7037037037037,36,0
2014-05-07,794154.0,4,2.0,2210,8556,1.0,0,1,4,8,1210,1000,1954,98199,2190,7975,359.34570135746606,70,0
2014-12-19,340768.0,3,1.5,1510,11200,1.0,0,0,4,8,1510,0,1960,98003,2110,12070,225.67417218543045,64,0
2014-08-01,375000.0,2,1.0,900,5413,1.0,0,0,3,7,900,0,1947,98125,1280,6380,416.6666666666667,77,0
2014-05-24,820000.0,4,2.5,3670,7000,2.0,0,0,3,10,3670,0,2005,98075,3680,7437,223.43324250681198,19,0
2014-09-30,555000.0,2,2.25,1160,954,2.0,0,0,3,8,960,200,2014,98105,1160,1327,478.44827586206895,10,0
2014-06-12,312500.0,2,1.5,1070,1200,2.0,0,0,3,7,1070,0,1999,98103,1070,1200,292.05607476635515,25,0
2014-12-02,450000.0,2,1.0,950,4560,1.5,0,0,3,7,950,0,1925,98112,2040,4560,473.6842105263158,99,0
2015-01-05,739000.0,3,2.75,2950,6667,2.0,0,0,3,9,2950,0,2003,98029,3340,6667,250.5084745762712,21,0
2015-04-13,320000.0,3,2.0,1420,1716,2.0,0,0,3,7,1050,370,2003,98155,1420,8150,225.35211267605635,21,0
2014-06-09,235000.0,3,1.0,1590,13000,1.5,0,0,3,6,1590,0,1944,98166,1460,8400,147.7987421383648,80,0
2015-03-23,275500.0,4,1.0,1290,5000,1.5,0,0,3,7,1290,0,1957,98146,1440,2500,213.56589147286823,67,0
2014-06-18,564000.0,2,2.0,1690,4500,1.0,0,0,3,8,1690,0,2004,98053,1640,4500,333.7278106508876,20,0
2015-05-01,263000.0,4,1.75,1340,8700,1.5,0,0,3,6,1340,0,1958,98188,1240,8700,196.26865671641792,66,0
2014-11-04,257000.0,3,1.75,1397,18000,1.0,0,0,3,7,1397,0,1965,98092,1950,31294,183.96564065855404,59,1
2015-03-19,725000.0,4,2.5,3750,218506,2.0,0,0,3,10,3750,0,1991,98092,2540,39413,193.33333333333334,33,0
2014-12-11,300000.0,3,2.25,2000,7560,1.0,0,0,3,7,1400,600,1979,98055,2040,6949,150.0,45,0
2014-07-07,328000.0,3,2.0,2250,7904,1.5,0,0,3,8,2250,0,1998,98001,2460,8622,145.77777777777777,26,0
2014-07-28,187500.0,3,1.0,840,8400,1.0,0,0,3,6,840,0,1959,98023,1030,8640,223.21428571428572,65,0
2015-02-23,400000.0,3,1.0,1100,5100,2.0,0,0,4,7,1100,0,1900,98117,1540,5100,363.6363636363636,124,0
2015-03-02,515000.0,3,1.5,1660,5100,1.0,0,0,4,7,1210,450,1954,98136,1440,5100,310.2409638554217,70,0
2015-04-20,1410000.0,2,2.0,2180,18525,1.0,1,4,5,9,1580,600,1952,98146,2480,21503,646.7889908256881,72,0
2015-04-17,235000.0,3,1.0,1460,8400,1.0,0,0,3,7,1460,0,1958,98055,1460,9600,160.95890410958904,66,0
2014-07-17,669000.0,4,2.5,2470,4945,2.0,0,0,3,8,2470,0,2012,98053,2510,4988,270.8502024291498,12,0
2015-04-24,282000.0,3,1.0,1250,13503,1.5,0,0,4,6,1250,0,1931,98065,1450,13503,225.6,93,0
2014-06-26,663000.0,3,2.0,1480,3876,1.0,0,0,5,7,860,620,1928,98117,1660,3774,447.97297297297297,96,0
2015-04-24,279900.0,3,3.25,2240,5000,2.0,0,0,3,9,1540,700,1989,98198,1800,7500,124.95535714285714,35,0
2014-05-07,335000.0,3,2.0,1570,7200,1.0,0,0,4,7,1570,0,1952,98155,1410,7434,213.37579617834396,72,0
2014-12-31,689000.0,4,2.75,3250,10000,2.0,0,0,3,9,3250,0,2014,98155,1620,10089,212.0,10,0
2015-04-21,413100.0,3,2.25,1790,231303,1.0,0,0,3,7,1250,540,1980,98077,2090,93654,230.78212290502793,44,0
2015-03-27,506950.0,3,2.5,2080,4931,2.0,0,0,3,8,2080,0,2000,98065,1890,4229,243.72596153846155,24,0
2014-05-06,500000.0,3,2.5,1480,1171,3.0,0,0,3,8,1480,0,2006,98112,1480,1231,337.8378378378378,18,0
2014-06-13,540000.0,5,3.0,3610,9775,2.0,0,0,3,8,3610,0,2003,98038,2800,8582,149.58448753462605,21,0
2014-08-22,812000.0,3,2.5,2040,4559,2.0,0,0,3,9,2040,0,1998,98122,1500,4500,398.03921568627453,26,0
2014-08-28,1200000.0,4,3.25,3850,19842,2.0,0,3,3,11,3180,670,1989,98074,4320,19500,311.68831168831167,35,0
2014-12-15,370000.0,3,2.25,3230,35306,2.0,0,0,3,9,3230,0,1987,98092,2760,35285,114.55108359133126,37,0
2014-08-25,338000.0,3,2.0,2440,23512,1.0,0,0,3,6,1640,800,1933,98148,1630,19613,138.52459016393442,91,0
2014-05-07,185000.0,4,1.0,1490,6600,1.0,0,0,3,7,1490,0,1969,98168,1280,6600,124.16107382550335,55,0
2014-12-19,450000.0,3,1.0,1150,35415,1.0,0,0,4,7,1010,140,1950,98008,2460,11781,391.30434782608694,74,0
2014-07-12,451000.0,2,1.0,900,6000,1.0,0,0,3,7,900,0,1944,98115,1460,4800,501.1111111111111,80,1
2015-04-21,785000.0,4,2.5,3210,24527,1.5,0,0,3,11,3210,0,1984,98074,3280,24527,244.54828660436138,40,0
2014-07-28,850000.0,5,3.0,3900,5250,1.5,0,1,5,8,2620,1280,1931,98116,1950,5700,217.94871794871796,93,0
2014-12-23,235000.0,3,1.0,1240,18000,1.0,0,0,2,7,1240,0,1943,98198,1240,18000,189.51612903225808,81,0
2015-01-14,1150000.0,3,1.75,1760,6788,2.0,1,4,3,7,1760,0,1940,98125,1630,7588,653.4090909090909,84,1
2014-05-16,377500.0,3,2.25,1410,1377,2.0,0,0,3,7,1290,120,2005,98027,1445,1370,267.7304964539007,19,0
2014-05-30,825500.0,3,2.5,2780,11964,2.0,0,0,3,9,2780,0,2009,98034,1760,9640,296.9424460431655,15,0
2014-06-10,1059500.0,5,3.25,3230,3825,2.0,0,0,3,9,2480,750,2014,98117,1480,5100,328.01857585139317,10,0
2014-11-20,880000.0,5,3.5,4600,8764,2.0,0,0,3,10,3180,1420,2007,98006,3210,9431,191.30434782608697,17,0
2014-05-21,413800.0,3,2.0,1440,4421,1.0,0,0,3,8,1440,0,2007,98053,1440,4157,287.3611111111111,17,0
2014-06-27,504200.0,2,1.5,1200,1687,3.0,0,0,3,8,1200,0,2008,98103,1240,1296,420.1666666666667,16,0
2015-04-22,421500.0,4,3.0,2793,5703,2.0,0,0,3,9,2793,0,2009,98030,2793,5704,150.91299677765844,15,0
2015-03-05,855169.0,4,2.5,2970,5050,2.0,0,0,3,8,2970,0,2014,98052,2810,4998,287.93569023569023,10,0
2015-02-07,380000.0,3,2.0,1440,3218,1.0,0,0,3,7,850,590,2008,98106,1170,5000,263.8888888888889,16,0
2014-08-04,580000.0,3,2.25,1480,1026,3.0,0,0,3,8,1480,0,2014,98103,1570,1283,391.8918918918919,10,0
2015-04-09,377000.0,3,2.5,1870,5333,2.0,0,0,3,8,1870,0,2012,98019,2100,3730,201.6042780748663,12,0
2014-09-30,329900.0,4,2.75,2475,4000,2.0,0,0,3,7,2475,0,2014,98002,2475,4000,133.2929292929293,10,0
2014-08-28,921800.0,4,2.5,2950,7024,2.0,0,0,3,10,2950,0,2012,98199,2950,6339,312.47457627118644,12,0
2015-03-04,529500.0,3,2.25,1410,905,3.0,0,0,3,9,1410,0,2014,98116,1510,1352,375.531914893617,10,0
2014-06-03,363990.0,4,2.5,2240,3712,2.0,0,0,3,8,2240,0,2014,98038,2530,4315,162.49553571428572,10,0
2015-01-15,834950.0,5,2.75,3230,6500,2.0,0,0,3,9,3230,0,2014,98074,3180,7624,258.4984520123839,10,0
2014-08-19,399000.0,3,2.0,2100,31550,1.0,0,0,3,8,2100,0,2010,98014,1860,18452,190.0,14,0
2014-11-14,338900.0,3,2.25,1936,9495,1.0,0,0,3,8,1936,0,2013,98030,1410,12770,175.05165289256198,11,0
2015-03-11,419950.0,3,2.5,3120,6000,2.0,0,0,3,9,3120,0,2007,98038,2670,6000,134.59935897435898,17,0
2015-04-13,493000.0,4,2.5,2070,4270,2.0,0,0,3,8,2070,0,2010,98028,2070,4610,238.16425120772948,14,0
2014-12-11,650000.0,4,2.5,3700,4500,2.0,0,0,3,9,3700,0,2007,98028,3050,5047,175.67567567567568,17,0
2014-09-09,456000.0,3,2.5,2130,5205,2.0,0,0,3,8,2130,0,2013,98045,2250,5462,214.08450704225353,11,0
2014-09-18,425000.0,3,2.25,1620,997,2.5,0,0,3,8,1540,80,2010,98027,1620,1068,262.34567901234567,14,0
2015-02-09,348000.0,3,2.5,1490,2478,3.0,0,0,3,8,1490,0,2009,98133,1270,1156,233.55704697986576,15,0
2014-10-29,1040890.0,5,4.0,4180,7232,2.0,0,0,3,9,4180,0,2014,98052,3570,6054,249.01674641148324,10,0
2014-11-18,299000.0,2,2.5,1400,1262,2.0,0,0,3,8,1160,240,2008,98106,1060,1524,213.57142857142858,16,0
2014-05-12,1264000.0,4,3.75,3490,9170,2.0,0,0,3,9,3490,0,2012,98004,1810,8470,362.1776504297994,12,0
2014-11-12,155000.0,3,1.0,1300,6098,1.0,0,0,3,7,1300,0,2013,98014,1300,6849,119.23076923076923,11,0
2015-02-25,319500.0,4,2.5,2730,4962,2.0,0,0,3,8,2730,0,2006,98002,2150,3802,117.03296703296704,18,0
2014-12-22,274000.0,3,2.5,1830,2517,2.0,0,0,3,8,1830,0,2005,98055,1610,2762,149.72677595628414,19,0
2014-06-16,429000.0,5,2.5,2340,4500,2.0,0,0,3,7,2340,0,2009,98059,2190,4500,183.33333333333334,15,0
2014-12-02,267800.0,3,1.75,1410,1899,2.0,0,0,3,8,1410,0,2014,98106,1410,1811,189.9290780141844,10,0
2015-04-08,369950.0,3,2.5,1930,8254,2.0,0,0,3,7,1930,0,2014,98146,1540,8849,191.68393782383419,10,0
2015-01-09,480000.0,6,5.0,3028,18055,2.0,0,0,3,7,3028,0,2005,98030,1400,34575,158.52047556142668,19,0
2014-09-15,440000.0,4,3.5,3180,4869,2.0,0,0,3,8,2390,790,2007,98055,2850,4500,138.36477987421384,17,0
2015-03-24,839704.0,4,3.25,2950,4161,2.0,0,0,3,10,2210,740,2014,98027,2790,3693,284.64542372881357,10,0
2015-01-29,535000.0,3,3.25,1430,1276,3.0,0,0,3,8,1430,0,2007,98107,1430,1243,374.12587412587413,17,0
2014-08-25,290000.0,2,1.5,1020,1275,3.0,0,0,3,8,1020,0,2008,98103,980,1415,284.3137254901961,16,0
2014-07-21,370000.0,3,2.5,1650,1793,3.0,0,0,3,8,1650,0,2007,98133,1650,1863,224.24242424242425,17,0
2015-03-03,405000.0,3,2.0,1060,651,3.0,0,0,3,7,1060,0,2007,98103,1440,1501,382.07547169811323,17,0
2014-05-30,499431.0,4,2.75,2620,6019,2.0,0,0,3,8,2620,0,2013,98045,2790,6716,190.62251908396948,11,0
2014-07-10,275000.0,4,2.5,1830,3868,2.0,0,0,3,7,1830,0,2007,98118,2330,3868,150.27322404371586,17,0
2014-05-22,320000.0,3,2.25,998,844,2.0,0,0,3,7,798,200,2007,98117,998,1110,320.64128256513027,17,0
2014-08-05,425000.0,4,2.5,2070,4427,2.0,0,0,3,7,2070,0,2007,98065,2070,4556,205.31400966183574,17,0
2015-02-27,1450000.0,4,3.5,2860,2199,3.0,0,0,3,10,2860,0,2013,98102,1990,1378,506.993006993007,11,0
2015-02-10,340000.0,3,2.0,1920,5688,1.0,0,3,3,9,1920,0,2007,98022,2384,4802,177.08333333333334,17,0
2014-10-01,299900.0,3,2.5,1210,2046,2.0,0,0,3,9,920,290,2008,98106,1070,651,247.8512396694215,16,0
2014-12-26,865950.0,5,3.5,4890,12039,2.0,0,0,3,9,3590,1300,2014,98011,4590,10079,177.08588957055215,10,0
2014-08-15,720000.0,4,2.5,3420,17038,2.0,0,0,3,9,3420,0,2007,98034,2520,14190,210.52631578947367,17,0
2014-10-02,460000.0,4,3.5,2870,3225,2.0,0,3,3,9,2070,800,2006,98178,1770,6450,160.2787456445993,18,0
2014-11-19,375000.0,3,2.5,1600,2042,2.0,0,0,3,8,1600,0,2005,98027,1445,1370,234.375,19,0
2015-05-11,386180.0,2,1.5,960,1829,2.0,0,0,3,7,960,0,2005,98122,1470,1829,402.2708333333333,19,0
2015-01-14,280000.0,3,2.75,1740,5639,1.0,0,3,3,7,1740,0,2010,98022,2380,5331,160.91954022988506,14,0
2014-08-08,359000.0,4,2.5,2575,4725,2.0,0,0,3,8,2575,0,2011,98001,2575,5323,139.41747572815535,13,0
2014-05-02,785000.0,5,3.25,3660,11995,2.0,0,2,3,10,3660,0,2006,98065,3320,11241,214.4808743169399,18,0
2015-02-06,425000.0,3,2.25,1420,1230,2.0,0,0,3,8,940,480,2009,98144,1400,1230,299.2957746478873,15,0
2015-05-04,575000.0,5,2.5,3070,7200,2.0,0,0,3,8,3070,0,2005,98059,2590,7200,187.29641693811075,19,0
2015-03-03,465000.0,3,2.5,1920,144619,1.0,0,0,3,8,1920,0,2014,98022,2010,48787,242.1875,10,0
2015-05-06,1850000.0,4,3.25,4160,10335,2.0,0,0,3,10,4160,0,2014,98004,1840,10333,444.71153846153845,10,0
2015-02-18,720000.0,4,3.25,3276,10801,2.0,0,0,3,9,3276,0,2008,98166,2010,11656,219.78021978021977,16,0
2014-05-06,390000.0,5,3.75,2890,5000,1.0,0,0,3,7,1310,1580,2006,98108,1930,5117,134.94809688581316,18,0
2015-04-29,2205000.0,3,2.5,3430,10177,2.0,0,0,3,10,3430,0,2014,98034,3110,12339,642.8571428571429,10,0
2014-07-02,1054690.0,4,3.5,3390,3979,2.0,0,0,3,9,2610,780,2014,98199,3350,4165,311.117994100295,10,0
2014-06-10,915000.0,6,3.75,2930,14980,2.0,0,3,3,9,2930,0,2013,98006,3210,10787,312.2866894197952,11,0
2015-04-22,562000.0,2,2.25,1300,1314,3.0,0,0,3,8,1300,0,2008,98103,1300,1312,432.3076923076923,16,0
2014-11-20,349000.0,2,1.75,1250,1208,2.0,0,0,3,7,1040,210,2007,98144,1250,1656,279.2,17,0
2014-08-14,375000.0,4,2.5,2310,7800,2.0,0,0,3,8,2310,0,2011,98042,2310,7140,162.33766233766235,13,0
2014-12-12,479950.0,2,2.25,1360,1336,3.0,0,0,3,8,1360,0,2008,98107,1280,1295,352.90441176470586,16,0
2015-01-09,319000.0,4,2.5,2020,5100,2.0,0,0,3,7,2020,0,2010,98023,2300,5685,157.92079207920793,14,0
2014-10-03,325000.0,3,1.5,1270,1067,3.0,0,0,3,8,1270,0,2009,98133,1090,1118,255.90551181102362,15,0
2014-08-21,505657.0,4,2.75,2790,8092,2.0,0,0,3,8,2790,0,2013,98045,2790,6154,181.23906810035842,11,0
2015-03-05,340000.0,4,2.5,2320,4142,2.0,0,0,3,7,2320,0,2010,98038,2150,4140,146.55172413793105,14,0
2015-01-23,250000.0,3,2.5,1750,6351,2.0,0,0,3,7,1750,0,2012,98001,1398,6092,142.85714285714286,12,0
2014-09-26,349500.0,4,2.5,2030,4596,2.0,0,0,3,8,2030,0,2014,98001,2040,4705,172.16748768472905,10,0
2015-04-24,290750.0,3,2.5,1270,865,2.0,0,0,3,7,1080,190,2008,98118,1630,7752,228.93700787401573,16,0
2015-05-05,715000.0,5,3.25,2710,2356,2.0,0,0,3,8,2230,480,2013,98027,2160,2108,263.8376383763838,11,0
2014-08-11,689950.0,4,2.75,2520,8433,2.0,0,0,3,8,2520,0,2014,98125,1890,7772,273.78968253968253,10,0
2014-09-24,425000.0,2,2.5,1340,1263,3.0,0,0,3,8,1340,0,2008,98117,1510,1260,317.1641791044776,16,0
2015-01-19,657000.0,2,3.0,1570,1281,3.0,0,0,3,8,1570,0,2014,98107,1570,2500,418.47133757961785,10,0
2014-11-20,359950.0,4,3.5,2690,5564,2.0,0,0,3,7,2690,0,2007,98038,2210,4046,133.8104089219331,17,0
2014-07-31,319900.0,4,2.75,2475,4276,2.0,0,0,3,7,2475,0,2014,98002,2475,4000,129.25252525252526,10,0
2015-04-16,532000.0,3,3.75,2260,2050,2.0,0,0,3,9,1170,1090,2010,98118,2130,3082,235.39823008849558,14,0
2015-03-30,291000.0,2,1.0,840,863,3.0,0,0,3,8,840,0,2008,98103,1110,1190,346.42857142857144,16,0
2014-07-21,675000.0,3,3.25,1720,1330,2.0,0,0,3,8,1030,690,2004,98112,1720,1520,392.4418604651163,20,0
2015-01-21,885000.0,3,2.25,2940,6500,3.0,0,0,3,9,2940,0,2014,98136,1680,6500,301.0204081632653,10,0
2014-10-21,1450000.0,5,3.5,4170,9090,2.0,0,0,3,10,4170,0,2008,98004,1930,13635,347.72182254196645,16,0
2014-10-16,780000.0,6,4.25,4310,10000,2.0,0,0,3,8,2950,1360,2008,98074,2100,10000,180.97447795823666,16,0
2014-07-12,839950.0,4,2.75,3010,7200,2.0,0,0,3,9,3010,0,2014,98033,3010,7203,279.0531561461794,10,0
2015-04-24,645000.0,3,2.5,2170,1984,2.5,0,0,3,8,2170,0,2008,98027,2150,1984,297.2350230414747,16,0
2014-12-23,263000.0,3,2.5,1584,3200,2.0,0,0,3,7,1584,0,2011,98002,1584,2800,166.03535353535352,13,0
2014-10-30,345000.0,2,2.25,1110,1290,3.0,0,0,3,8,1110,0,2006,98103,1360,1251,310.81081081081084,18,0
2014-11-25,505000.0,4,2.5,2420,5006,2.0,0,0,3,8,2420,0,2013,98059,2750,5471,208.67768595041323,11,0
2014-09-03,522500.0,2,2.25,1430,1210,2.0,0,0,3,8,1340,90,2005,98115,1430,1016,365.38461538461536,19,0
2014-08-11,400000.0,3,2.5,2393,4788,2.0,0,0,3,8,2393,0,2012,98055,2439,5477,167.1541997492687,12,0
2014-06-19,543000.0,3,2.25,1240,949,3.0,0,0,3,8,1240,0,2008,98103,1310,1140,437.9032258064516,16,0
2014-10-13,495000.0,4,2.5,2980,12075,1.0,0,0,3,8,1910,1070,2007,98056,2240,12075,166.10738255033556,17,0
2014-09-11,549995.0,4,3.5,2970,6587,2.0,0,0,3,8,2260,710,2014,98059,2970,5690,185.18350168350167,10,0
2015-02-11,327555.0,3,2.5,2329,5720,2.0,0,0,3,8,2329,0,2010,98030,2197,5720,140.64190639759553,14,0
2015-04-09,690000.0,5,3.25,3340,9075,2.0,0,0,3,8,2600,740,2005,98065,2770,6646,206.5868263473054,19,0
2015-03-18,673000.0,4,2.25,2580,2875,2.0,0,0,3,9,2580,0,2015,98116,1290,5750,260.85271317829455,9,0
2014-07-21,384435.0,3,2.5,2029,3906,2.0,0,0,3,9,2029,0,2014,98003,2029,3920,189.4701823558403,10,0
2014-08-15,780000.0,4,2.75,3430,6500,2.0,0,0,3,9,3050,380,2006,98052,3070,6802,227.40524781341108,18,0
2014-10-29,1375000.0,5,3.75,3330,5042,2.0,0,2,3,9,2470,860,2014,98103,1780,3990,412.91291291291293,10,0
2015-03-24,950968.0,5,3.5,3220,5081,2.0,0,0,3,8,3220,0,2013,98052,2970,5753,295.3316770186335,11,0
2015-03-29,334950.0,2,2.25,1240,750,2.0,0,0,3,7,1150,90,2008,98027,1240,750,270.1209677419355,16,0
2014-06-09,489000.0,3,3.5,1500,1249,2.0,0,0,3,8,1240,260,2004,98107,1440,1850,326.0,20,0
2015-04-20,600000.0,3,3.0,3530,8345,2.0,0,0,3,10,3530,0,2006,98028,1940,9600,169.97167138810198,18,0
2014-08-22,282000.0,3,2.25,1260,915,2.0,0,0,3,8,1020,240,2007,98106,1260,1056,223.8095238095238,17,0
2014-08-01,442000.0,4,4.0,4168,8485,2.0,0,0,3,10,3222,946,2007,98023,4362,8100,106.04606525911709,17,0
2015-05-12,220000.0,2,1.5,1030,2850,2.0,0,0,3,7,1030,0,1995,98038,1030,3000,213.59223300970874,29,0
2015-02-18,489000.0,3,2.5,3080,5598,2.0,0,0,3,8,3080,0,2006,98055,3080,5303,158.76623376623377,18,0
2014-12-23,250000.0,3,1.5,1072,4339,2.0,0,0,3,7,1072,0,2009,98042,1443,4341,233.2089552238806,15,0
2014-07-24,484259.0,4,2.75,2790,5000,2.0,0,0,3,8,2790,0,2014,98045,2620,5527,173.56953405017921,10,0
2015-03-02,1680000.0,3,2.5,4090,16972,2.0,0,2,3,11,3590,500,2007,98177,3740,16972,410.7579462102689,17,0
2015-04-24,450000.0,3,2.5,1800,4357,2.0,0,0,3,8,1800,0,2013,98065,1800,3663,250.0,11,0
2014-11-14,299000.0,2,1.5,830,1276,2.0,0,0,3,7,830,0,2005,98122,1540,1484,360.2409638554217,19,0
2014-10-29,450000.0,3,2.5,2280,4557,2.0,0,0,3,8,2280,0,2010,98028,2070,4610,197.3684210526316,14,0
2015-01-23,585000.0,4,3.0,2110,1286,2.0,0,0,3,9,1710,400,2007,98029,2000,1286,277.25118483412325,17,0
2014-11-03,660000.0,3,2.25,1570,1680,3.0,0,0,3,8,1570,0,2014,98103,1290,1870,420.38216560509557,10,0
2014-05-12,301500.0,2,1.5,830,1333,2.0,0,0,3,7,830,0,2005,98136,1120,4822,363.2530120481928,19,0
2014-09-15,949950.0,4,3.75,4120,8258,2.0,0,0,3,10,4120,0,2012,98075,3730,8332,230.57038834951456,12,0
2014-10-30,759990.0,4,2.5,2540,5760,2.0,0,0,3,9,2540,0,2009,98029,2580,3600,299.20866141732284,15,0
2015-03-16,355000.0,4,2.75,2050,4000,2.0,0,0,3,8,2050,0,2014,98001,2050,4000,173.17073170731706,10,0
2014-07-23,889950.0,4,2.75,3080,7242,2.0,0,0,3,9,3080,0,2014,98033,3010,7205,288.9448051948052,10,0
